title,website_url,source,grades_or_ages,prices_mentioned,description
Divorce,https://heav.org/virginia-homeschool-laws/divorce-and-homeschooling/,HEAV,Grades PreK-12,Contact for pricing,Resources for homeschool parents who are divorced or considering divorce. What are the legal implications for your child's education? Can you still homeschool?
Common Core: Part Two,https://heav.org/virginia-homeschool-laws/common-core/common-core-part-two/,HEAV,Grades PreK-12,Contact for pricing,"Although homeschoolers are not part of the public-education system, we cannot escape the far-reaching effects of the Common Core."
Legal Memorandum on the Unconstitutionality of Home Visits,https://heav.org/virginia-homeschool-laws/legal-memorandum-on-the-unconstitutionality-of-home-visits/,HEAV,Grades PreK-12,Contact for pricing,"Home visitsof homeschools has not typically a problem in Virginia, it is important to understand your Constitutional rights as a homeschool parent"
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2011-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2013-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Evaluation Options,https://heav.org/virginia-homeschool-laws/testing/evaluation-options/,HEAV,Grades PreK-12,Contact for pricing,Virginia homeschoolers have several homeschool evaluation options to show evidence of progress by August 1 annually to comply with the Virginia homeschool law.
Benefits of Testing,https://heav.org/virginia-homeschool-laws/testing/testing-benefits/,HEAV,Grades PreK-12,Contact for pricing,"Parents may discover that, in addition to complying with the Virginia homeschool law, there are many other valuable homeschool testing benefits."
Virginia Driver’s License Statutes,https://heav.org/virginia-homeschool-laws/drivers-education/drivers-license-statutes/,HEAV,Grades PreK-12,Contact for pricing,Laws for homeschoolers on Virginia driver's license statutes
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2012-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Sign Up For Free Homeschool Resources,https://heav.org/resources/sign-up-for-free-resources/,HEAV,Grades PreK-12,Contact for pricing,"Sign up for a free weekly newsletter, legislative updates, and a quarterly print magazine with the latest information and articles on homeschooling today."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2004-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2005-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2006-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2007-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2009-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2010-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Virtual Schools,https://heav.org/virginia-homeschool-laws/virtual-schools/homeschool-virtual-school/,HEAV,Grades PreK-12,Contact for pricing,Know the implications and outcomes of the virtual schools educational option.
Religious Exemption—Judge Fidler’s Opinion Page 1,https://heav.org/virginia-homeschool-laws/religious-exemption-judge-fidlers-opinion-page-1/,HEAV,Grades PreK-12,Contact for pricing,Judge Fidler’s Opinion
"Evaluator, Tester & Tutor Listing",https://heav.org/product/evaluator-tester-tutor-listing/,HEAV,,$100.00,"Get listed! Let people know about your services and products! With nearly 60,000 homeschoolers in Virginia, the homeschool market is one you don’t want to miss. Parents look to Home Educators Association of Virginia for accurate information and helpful homeschool resources. Don’t miss this opportunity to let homeschool"
103 TOP Picks for Homeschool Curriculum e-book,https://heav.org/product/103-top-picks-for-homeschool-curriculum-e-book/,HEAV,,$14.50 (was $18.99),"Don’t Miss This Homeschool Must-Have! Get 103 Top Picks for Homeschool Curriculum by Cathy Duffy—one of the most trusted voices in homeschooling—at an unbeatable price! This best-selling guide cuts through the overwhelm, spotlighting the very best resources out of thousands on the market."
Special High School Bundle,https://heav.org/product/special-high-school-bundle/,HEAV,,$61.89 (was $66.89),"Equip yourself for the high school years with confidence, clarity, and connection. Homeschool High School walks you through everything from transcripts to graduation. Setting the Records Straight ensures your documentation is accurate and college-ready. The 5 Love Languages of Teens helps you build a lasting relationsh"
Heart & Home Parenting Bundle,https://heav.org/product/heart-home-parenting-bundle/,HEAV,,$47.97 (was $52.97),"Nurture your child’s heart, mind, and soul with this trio of parenting must-reads. The 5 Love Languages of Children helps you communicate love in ways your child understands best. For the Children’s Sake casts a powerful vision for education that honors the whole child. Modern Miss Mason brings Charlotte Mason’s timele"
Smart Start Homeschool Bundle,https://heav.org/product/smart-start-homeschool-bundle/,HEAV,,$35.00 (was $39.99),"Lay a strong foundation for your homeschool journey with two powerful guides. Home Learning Year by Year is your practical roadmap to what your child needs to know, grade by grade. Dumbing Us Down challenges conventional education and inspires a fresh vision for true learning and freedom."
Family Connection Bundle,https://heav.org/product/family-connection-bundle/,HEAV,,$39.94 (was $44.94),"Build stronger bonds, spark meaningful conversations, and make the most of your time together with this inspiring duo! The Read-Aloud Family offers practical tools and timeless wisdom to turn reading into a cherished family ritual, while the 1000 Hours Outside Activity Book overflows with creative, screen-free adventur"
HEAV Christmas e-book,https://heav.org/product/heav-christmas-e-book/,HEAV,,$7.99,"“25 Ways to Make Christmas Memories,” specially crafted for HEAV friends and family, is chock full of ideas for crafts, baking, games, and social gatherings. It even includes a “science-y” craft or two, in case you feel like it must have an educational aspect. Note: This is a digital product. You will be emailed a down"
HEAV 2025-2026 Homeschool Planner e-book,https://heav.org/product/heav-homeschool-planner-e-book/,HEAV,,$11.95,HEAV 2025-2026 Homeschool Planner e-book
HEAV Field Trip Planner e-book,https://heav.org/product/heav-field-trip-planner-e-book/,HEAV,,$7.99,"HEAV Field Trip Planner e-book The Virginia Field Trip Planner is 48 pages of pure gold for your on-the-road learning! The book includes a planner, field trip log, memory keeper, loads of field trip ideas , travel games, and so much more! Note: This is a digital product. You will be emailed a download link after orderi"
Donation,https://heav.org/product/donation/,HEAV,,$0.00,
Lifetime Member,https://heav.org/product/lifetime-member/,HEAV,,$1995.00,"When you become a lifetime member, you always know YOU are protecting homeschool freedom in Virginia. Plus, you get year-round benefits such as: Access to special events Discounts Freebies & more!"
Freedom Superhero,https://heav.org/product/freedom-superhero/,HEAV,,$300.00,"When you join or renew your freedom superhero membership, you always know YOU are protecting homeschool freedom in Virginia. Plus, you get year-round benefits such as: Access to special events Discounts Freebies & more! Memberships automatically renew. Change this at any time on your dashboard. Just click on “Subscript"
Freedom Defender,https://heav.org/product/freedom-defender/,HEAV,,$150.00,"When you join or renew your membership, you always know YOU are protecting homeschool freedom in Virginia. Plus, you get year-round benefits. Join as a Freedom Defender today. Memberships automatically renew. Change this at any time on your dashboard. Just click on “Subscriptions.”"
Freedom Friend,https://heav.org/product/freedom-friend/,HEAV,,$45.00,"When you join or renew your membership, you always know YOU are protecting homeschool freedom in Virginia. Plus, you get year-round benefits such as: Access to special events Discounts Freebies & more! Freedom Friend Memberships automatically renew. Change this at any time on your dashboard. Just click on “Subscription"
