title,website_url,source,grades_or_ages,prices_mentioned,description
Large Clocky Clock,https://www.theorytime.com/product/large-clocky-clock/,Theory Time,All Ages; Music Theory,$39.95,"Measuring an impressive 17″ in diameter, this Large Wall Clock is easy to read from across the room. Ideal for the game room, garage, or wherever people gather, it features a rugged plastic body and face. The eye-catching clock has quality Quartz movement and operates on a single “AA” battery (included). Measures 17″ in diameter Quartz movement Plastic body and face Runs on single “AA” battery (included) There is a shipping surcharge on this product due to the dimensions."
Large Magnetic BLACK Notes,https://www.theorytime.com/product/large-magnetic-black-notes/,Theory Time,All Ages; Music Theory,$1.00,$.95 each Available in Black only. Red & blue magnets have been discontinued by the supplier.
Large Magnetic Treble And Bass Clef,https://www.theorytime.com/product/large-magnetic-treble-and-bass-clef/,Theory Time,All Ages; Music Theory,$10.00,Black foam with magnetic material on the back. Perfect companion for the E-Z Magnetic white-board staff. One set includes one treble clef AND one bass clef.
Large Vinyl “Floor” Grand Staff,https://www.theorytime.com/product/large-vinyl-floor-grand-staff/,Theory Time,All Ages; Music Theory,$39.95,A large walk-on grand staff for the floor. Washable and rolls up for storage. (49” x 36”). Does not include reinforcements for hanging.
Large Vinyl “Floor” Grand Staff and Notes Teacher Combo Kit,https://www.theorytime.com/product/large-vinyl-floor-grand-staff-and-notes-teacher-combo-kit/,Theory Time,All Ages; Music Theory,$66.99,A large walk-on grand staff for the floor. Washable and rolls up for storage. (49” x 36”). Does not include reinforcements for hanging.
Level A,https://www.theorytime.com/product/level-a/,Theory Time,All Ages; Music Theory,$12.95,"We now have this workbook IN STOCK! The Theory Time Level A workbook is a pre-music reader that teaches many concepts without the use of a staff. Students will learn high & low, LH & RH, music alphabet, finger numbers, two & three black-key groups on a keyboard, line & space notes, drawing & counting quarter, half & wholes notes, and soft & loud. This workbook is for an early-beginning student and is the official study material for the Level A theory test in the NFMC Festivals theory-testing program."
Level B,https://www.theorytime.com/product/level-b/,Theory Time,All Ages; Music Theory,$12.95,"We now have this workbook IN STOCK! The Theory Time Level B workbook is a pre-music reader that teaches LH & RH, keyboard, high & low, up & down, up & down on a piano keyboard, two & three black-key groups, music alphabet on a keyboard, finger numbers, letters & notes, reading from left to right, counting & drawing quarter, half & whole notes on a line & in a space, counting quarter rests, staff, direction of a musical line, highest note, stepping up & down on a keyboard, stepping up & down on a staff and soft & loud. This workbook is for an early-beginning student and is the official study material for the Level B theory test in the NFMC Festivals theory-testing program."
MAJOR CHORD Flashcards,https://www.theorytime.com/product/major-chord-flashcards/,Theory Time,All Ages; Music Theory,$14.95,Major Chords – 45 cards. 4 1/4″ x 5 1/2″ (for the private teacher or small group)
Medallion Answer Guide Vol 1,https://www.theorytime.com/product/medallion-answer-guide-vol-1/,Theory Time,Grade 12,$19.95,"Contains the answers to the Bronze, Silver and Gold Medallion workbooks. Ear Training drills / answers included as well as Ear Training Teaching Tips. 68 pages. The pages are reduced. The answers are easy to read, but not necessarily the text. Answers to Free Online Ear Training videos are included. This Answer Guide DOES NOT coordinate with any K-12 Workbook. Look under K-12 Workbooks for Teacher’s Edition Vol. 1, 2 and 3 for answers for Primer through Grade 12 workbooks."
Medallion Answer Guide Vol 2,https://www.theorytime.com/product/medallion-answer-guide-vol-2/,Theory Time,Grade 12,$19.95,"Contains the answers to the Platinum & Diamond Medallion workbooks. Ear Training drills / answers included as well as Ear Training Teaching Tips. 60 pages. The pages are reduced. The answers are easy to read, but not necessarily the text. Answers to Free Online Ear Training videos are included. This Answer Guide DOES NOT coordinate with any K-12 Workbook. Look under K-12 Workbooks for Teacher’s Edition Vol. 1, 2 and 3 for answers for Primer through Grade 12 workbooks."
"Medallion Bronze, Silver & Gold + Answer Guide Volume 1 Bundle",https://www.theorytime.com/product/medallion-bronze-silver-gold-answer-guide-volume-1-bundle/,Theory Time,All Ages; Music Theory,$73.80,"This bundle includes: Medallion Bronze, Silver & Gold Medallion workbooks PLUS the Medallion Answer Guide Volume 1 (total of 4 workbooks)"
Medallion Platinum & Diamond + Answer Guide Volume 2 Bundle,https://www.theorytime.com/product/medallion-platinum-diamond-answer-guide-volume-2-bundle/,Theory Time,All Ages; Music Theory,$59.85,This bundle includes: Medallion Platinum & Diamond workbooks PLUS the Medallion Answer Guide Volume 2 (total of 3 workbooks)
Medallion Series + Medallion Answer Guides Bundle,https://www.theorytime.com/product/medallion-series-medallion-answer-guides-bundle/,Theory Time,All Ages; Music Theory,$133.65,"This bundle includes: Bronze, Silver, Gold, Platinum, & Diamond level workbooks PLUS Volume 1 & 2 of the Medallion Answer Guides (total of 7 workbooks)"
Medallion Series Bundle,https://www.theorytime.com/product/medallion-series-bundle/,Theory Time,All Ages; Music Theory,$93.75,"This bundle includes: Bronze, Silver, Gold, Platinum, & Diamond level workbooks (total of 5 workbooks)"
Middle SCHOOL / HIGH SCHOOL 1A,https://www.theorytime.com/product/middle-school-high-school-1a/,Theory Time,Middle School; High School,$39.95,"26 lessons, 37 pages"
Middle SCHOOL / HIGH SCHOOL 1B,https://www.theorytime.com/product/middle-school-high-school-1b/,Theory Time,Middle School; High School,$39.95,"14 lessons, 39 pages"
Middle SCHOOL / HIGH SCHOOL 2A,https://www.theorytime.com/product/middle-school-high-school-2a/,Theory Time,Middle School; High School,$39.95,"Pre-test, stem rule, note drill in treble, bass, alto & tenor clefs, ledger lines, rhythm drill, note groupings, writing counts, conducting patterns, simple & compound meter, melodic & harmonic intervals, ear-training, teacher ear-training guide"
Middle SCHOOL / HIGH SCHOOL 2B,https://www.theorytime.com/product/middle-school-high-school-2b/,Theory Time,Middle School; High School,$39.95,"Drills in the 4 clefs, whole & half steps, major & minor 3rds & chords, all major scales & major key signatures, circle of 5ths, primary chords, cadences, vocabulary, ear-training, teacher ear-training guide, post-test"
Middle SCHOOL / HIGH SCHOOL 3A,https://www.theorytime.com/product/middle-school-high-school-3a/,Theory Time,Middle School; High School,$39.95,"18 lessons, 32 pages"
Middle SCHOOL / HIGH SCHOOL 3B,https://www.theorytime.com/product/middle-school-high-school-3b/,Theory Time,Middle School; High School,$39.95,"23 lessons, 35 pages"
Middle School BUNDLE,https://www.theorytime.com/product/middle-school-bundle/,Theory Time,Middle School,$414.30,"Levels 1A, 1B, 2A, 2B, 3A, 3B, & Fun Sheets for MS! This bundle includes six reproducible packets: MS/HS 1A, 1B, 2A, 2B, 3A, 3B Fun Sheets for Middle School Three Answer Sheet packets: Answer Sheets for MS/HS 1A & 1B, 2A & 2B, 3A & 3B Test Pak – 1A Test Pak – 1B Test Pak – 2A Test Pak – 2B"
MINOR CHORD Flashcards,https://www.theorytime.com/product/minor-chord-flashcards/,Theory Time,All Ages; Music Theory,$14.95,Minor Chords – 45 cards. 4 1/4″ x 5 1/2″ (for the private teacher or small group)
"MS/HS Reproducible Series w/ Fun Sheets, Answer Sheets & Test Paks",https://www.theorytime.com/product/mshs-reproducible-series-w-fun-sheets-answer-sheets-test-paks/,Theory Time,Middle School; High School,$633.95,"This bundle includes 10 packets: MS/HS 1A, 1B, 2A, 2B, 3A, 3B, HS 4A, 4B, 5A, 5B packets Two Fun Sheet packets: Fun Sheets for Middle School & Challenge Sheets for High School Five Answer Sheets: MS/HS 1A & 1B, 2A & 2B, 3A & 3B, HS 4A & 4B, HS 5A & 5B Four Test Paks: Test Pak 1A, 1B, 2A, 2B"
Music Alphabet Note Discs,https://www.theorytime.com/product/e-z-alphabet-note-discs/,Theory Time,All Ages; Music Theory,$16.95,Perfect to use with the floor keyboard and the floor grand staff!
Music theory placement tests,https://www.theorytime.com/product/music-theory-placement-tests/,Theory Time,All Ages; Music Theory,$29.95,An effective tool to evaluate a new student or a transfer student on their current knowledge of music theory and aural skills.
MUSICAL STORIES & SUITES,https://www.theorytime.com/product/musical-stories-suites/,Theory Time,All Ages; Music Theory,$59.95,Listen my children and take your seats. . . we’re going to have fun with Musical Stories and Suites!
MUSICAL SYMBOL CLASSROOM FLASHCARDS,https://www.theorytime.com/product/musical-symbol-classroom-flashcards/,Theory Time,All Ages; Music Theory,$34.95,"50 cards. All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group."
MUSICAL SYMBOLS FLASH CARDS,https://www.theorytime.com/product/musical-symbols-flash-cards/,Theory Time,All Ages; Music Theory,$14.95,Teach your students the “language of music” as they identify each symbol. 50 cards. 4 1/4″ x 5 1/2″ (for the private teacher or small group)
NOTE READING CLASSROOM FLASHCARDS – Alto & Tenor Clef,https://www.theorytime.com/product/note-reading-classroom-flashcards-alto-tenor-clef/,Theory Time,All Ages; Music Theory,$29.95,"Alto & Tenor Clef – 38 cards. All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group."
NOTE READING CLASSROOM FLASHCARDS – Treble & Bass,https://www.theorytime.com/product/note-reading-classroom-flashcards-treble-bass/,Theory Time,All Ages; Music Theory,$29.95,"Treble & Bass – 30 cards. All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group."
NOTE READING FLASH CARDS,https://www.theorytime.com/product/note-reading-flash-cards/,Theory Time,All Ages; Music Theory,$14.95,Treble & Bass Clef – 38 cards. 4 1/4″ x 5 1/2″ (for the private teacher or small group)
Perfect Pitch Bingo – Classroom Set – Level 1,https://www.theorytime.com/product/perfect-pitch-bingo-classroom-set-level-1/,Theory Time,All Ages; Music Theory,$49.95,"Everyone loves a good “Bingo” game, and your class will love playing Perfect Pitch! 40 cards per level."
Perfect Pitch Bingo – Classroom Set – Level 2,https://www.theorytime.com/product/perfect-pitch-bingo-classroom-set-level-2/,Theory Time,All Ages; Music Theory,$49.95,"Everyone loves a good “Bingo” game, and your class will love playing Perfect Pitch! 40 cards per level"
Perfect Pitch Bingo – Classroom Set – Level 3,https://www.theorytime.com/product/perfect-pitch-bingo-classroom-set-level-3/,Theory Time,All Ages; Music Theory,$49.95,"Everyone loves a good “Bingo” game, and your class will love playing Perfect Pitch! 40 cards per level."
Piano Moments,https://www.theorytime.com/product/piano-moments/,Theory Time,All Ages; Music Theory,$17.95,"Piano Moments by Mark Paulson From the author : Piano Moments is a collection of short stories that relate to the piano with beautiful photographs taken by Sondra Paulson. The piano has played a significant role in my life ever since I was a child. Each person has special moments in their life that they will never forget. These are some of the stories that I remember. Each piano moment includes a Bible verse and life application. Your life can become better if you will take the time to meditate on these reflections. While you are reading Piano Moments , try to remember stories in your life that are similar to the ones that I have shared. You do not need to be a pianist to understand and benefit from these ‘piano moments.’ I am sure that you will be able to identify with these stories in one way or another."
Piano Police,https://www.theorytime.com/product/piano-police/,Theory Time,All Ages; Music Theory,$19.95,"The “Piano Police” are on patrol in a neighborhood near you! They are prepared to issue tickets to students who violate the “laws of music”! Do you have trouble with students who don’t keep a steady beat? The Piano Police will issue a ticket for ‘speeding’. Do students ignore ritards? How about a ticket for ‘failure to yield’? Please don’t forget your music or you will be cited for ‘driving without a license’. Each ticket states a PENALTY suggesting a way to practice in order to successfully get the ticket dismissed at the next lesson. Failure to practice the PENALTY may result in being under ‘a rest’! (Hold a ‘rest’ flash card over your student’s head). Get your student’s attention under the radar with PIANO POLICE and make good practicing a fun rule of law!! Each packet includes a Police Book, Citation Chart, “Under a Rest” cards (Quarter, Half and Whole rests), and three copies each of 17 tickets. Assorted colors available for the Police Book. Not recommended to use with young students. Recommended age 5th grade and up. (badge, whistle, car, and baton pictured are NOT included.)"
PLATINUM Level Medallion Workbook,https://www.theorytime.com/product/platinum-level-medallion-workbook/,Theory Time,All Ages; Music Theory,$19.95,The Theory Time Medallion Series Gold workbook covers the Advanced levels of music theory.
PRE-PRIMER A,https://www.theorytime.com/product/pre-primer-a/,Theory Time,All Ages; Music Theory,$39.95,"PRE-PRIMER A – Keyboard, Alphabet & Hands(5 lessons, 46 pages)"
PRE-PRIMER B,https://www.theorytime.com/product/pre-primer-b/,Theory Time,All Ages; Music Theory,$39.95,"PRE-PRIMER B – Position & Movement, Music alphabet and Keyboard. (5 lessons, 75 pages)"
PRE-PRIMER C,https://www.theorytime.com/product/pre-primer-c/,Theory Time,All Ages; Music Theory,$39.95,PRE-PRIMER C – Position & Movement
PRE-PRIMER D,https://www.theorytime.com/product/pre-primer-d/,Theory Time,All Ages; Music Theory,$39.95,PRE-PRIMER D Basic Elements of Rhythm
PRIMER LEVEL – Theory Fundamentals,https://www.theorytime.com/product/primer-level-theory-fundamentals/,Theory Time,Kindergarten,$12.95,"Perfect for a Kindergarten student or young 1st or 2nd grader! (59 pages, 11 Lessons, 9 Fun Sheets)"
RHYTHM CLASSROOM FLASHCARDS – Level 1,https://www.theorytime.com/product/rhythm-classroom-flashcards-level-1/,Theory Time,All Ages; Music Theory,$29.95,"All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group. Includes drills with quarter note, quarter rest, half note, half rest, dotted half note, two 8th notes (beamed) with time signature cards of 2/4, 3/4 and 4/4. Over 40 cards."
RHYTHM CLASSROOM FLASHCARDS – Level 2,https://www.theorytime.com/product/rhythm-classroom-flashcards-level-2/,Theory Time,All Ages; Music Theory,$34.95,"Level 2 – over 70 Cards – All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group."
RHYTHM CLASSROOM FLASHCARDS – Level 3,https://www.theorytime.com/product/rhythm-classroom-flashcards-level-3/,Theory Time,All Ages; Music Theory,$34.95,"Level 3 – Over 70 cards – All ”flashcards for the classroom” are printed on 8 ½ x 11 colorful card stock, have a varnish coating and are big enough to see in a large classroom or other large group."
RHYTHM STRIP FLASHCARDS – Level 1,https://www.theorytime.com/product/rhythm-strip-flashcards-level-1/,Theory Time,All Ages; Music Theory,$16.95,"Rhythm strip flashcards (4 ¼ x 11) Level 1 includes drills with quarter note, quarter rest, half note, half rest, dotted half note, two 8th notes (beamed) with time signature cards of 2/4, 3/4 and 4/4. Over 40 strips."
RHYTHM STRIP FLASHCARDS – Level 2,https://www.theorytime.com/product/rhythm-strip-flashcards-level-2/,Theory Time,All Ages; Music Theory,$19.95,"Rhythm strip flashcards (4 ¼ x 11) Level 2 includes drills with quarter note, quarter rest, half note, half rest, dotted half note, dotted quarter note, 8th note, 8th rest, dotted 8th note, 16th note, 16th rest with time signature cards of 3/4, 4/4, 5/4, 3/8 and 6/8. Over 70 strips."
RHYTHM STRIP FLASHCARDS – Level 3,https://www.theorytime.com/product/rhythm-strip-flashcards-level-3/,Theory Time,All Ages; Music Theory,$19.95,"Rhythm strip flashcards (4 ¼ x 11). Level 3 includes drills with quarter note, quarter rest, half note, half rest, dotted half note, dotted quarter note, 8th note, 8th rest, dotted 8th note, 16th note, 16th rest with time signature cards of 3/4, 4/4, 6/4, 3/8, 6/8 and 2/2. Over 70 strips."
SECOND GRADE PACKET,https://www.theorytime.com/product/second-grade-packet/,Theory Time,All Ages; Music Theory,$39.95,"27 lessons, 4 Fun Sheets"
SILVER Level Medallion Workbook,https://www.theorytime.com/product/silver-level-medallion-workbook/,Theory Time,All Ages; Music Theory,$16.95,"The Theory Time Medallion Series Silver workbook covers the early intermediate level of music theory. (83 pages, 17 Lessons and 7 Fun Sheets)"
SIXTH GRADE PACKET,https://www.theorytime.com/product/sixth-grade-packet/,Theory Time,All Ages; Music Theory,$39.95,"27 lessons, 2 Fun Sheets"
Small Clocky Clock,https://www.theorytime.com/product/small-clocky-clock/,Theory Time,All Ages; Music Theory,$24.95,"Our contemporary hanging wall clocks measure approximately 9.5″ in diameter & features a durable black plastic case & clear lens, with a modern quartz movement to keep you on time The unique printed face design looks great & is sure to make your wall clock the centerpiece of your home, office or kitchen Treat yourself, or make this novelty clock the perfect gift for housewarming, Father’s Day, Christmas, birthday, retirement, or for no reason at all Precise quartz movement ensures accurate time. Requires one AA battery (included) IMPORTED There is a shipping surcharge on this product due to the dimensions."
TEACHER’S EDITION Grades 4 – 8,https://www.theorytime.com/product/teachers-edition-grades-4-8/,Theory Time,Grades 4-8,$24.95,"This includes the answers, teaching tips and ear-training guides for each “Early Intermediate and Intermediate” level workbook."
TEACHER’S EDITION Grades 9 – 12,https://www.theorytime.com/product/teachers-edition-grades-9-12/,Theory Time,Grades 9-12,$19.95,"This includes the answers, teaching tips and ear-training guides for each “Advanced and College Prep” level workbook."
TEACHER’S EDITION Primer – Grade 3,https://www.theorytime.com/product/teachers-edition-primer-grade-3/,Theory Time,Grade 3,$19.95,TEACHER’S EDITION Primer – Grade 3
Test Pak for MS/ HS 1A,https://www.theorytime.com/product/test-pak-for-ms-hs-1a/,Theory Time,All Ages; Music Theory,$24.95,"6 quizzes, 3 tests, 5 ear-training quizzes, 3 ear-trainingtests and one comprehensive final. Answer Sheets and ear-training guides are also included."
Test Pak for MS/ HS 1B,https://www.theorytime.com/product/test-pak-for-ms-hs-1b/,Theory Time,All Ages; Music Theory,$24.95,"6 quizzes, 3 tests, 3 ear-training quizzes, 2 ear-trainingtests and one comprehensive final. Answer Sheets and ear-training guides are also included."
TEST PAK for MS/HS 2A,https://www.theorytime.com/product/test-pak-for-mshs-2a/,Theory Time,All Ages; Music Theory,$24.95,"Test Pak 2A includes 6 quizzes, 3 tests, 3 ear-training quizzes, 3 ear-training tests and a three-page comprehensive final."
TEST PAK for MS/HS 2B,https://www.theorytime.com/product/test-pak-for-mshs-2b/,Theory Time,All Ages; Music Theory,$24.95,"Test Pak 2B includes 6 quizzes, 3 tests, 4 ear-training quizzes, 3 ear-training tests and a five-page comprehensive final."
Theory Fundamentals Bundle,https://www.theorytime.com/product/theory-fundamentals-bundle/,Theory Time,All Ages; Music Theory,$51.80,"This bundle includes: Primer, Grade One, Grade Two and Grade Three ONLY from the K-12 Workbook Series (4 workbooks total)."
Theory Time 00 Primer Video Course,https://www.theorytime.com/product/theory-time-primer-video-course/,Theory Time,All Ages; Music Theory,$34.95 (was $39.95),"Keyboard drill, high, middle & low, up & down, music alphabet, the staff, dynamics, line & space notes, steps & skips on a keyboard/staff, repeated notes, treble clef lines & spaces, bass clef lines & spaces, quarter note, + more!"
Theory Time Grade 01 Video Course,https://www.theorytime.com/product/theory-time-grade-1-video-course/,Theory Time,Grade 1,$34.95 (was $39.95),"Music alphabet, introduction to keyboard & staff, stem rule, steps & skips on a keyboard /staff, repeated notes, dynamics, treble clef lines & spaces, bass clef lines & spaces, quarter note &rest, half note & rest, whole note & rest, + more."
Theory Time Grade 02 Video Course,https://www.theorytime.com/product/theory-time-grade-02-video-course/,Theory Time,Grade 2,$34.95 (was $39.95),"Music alphabet, introduction to keyboard & staff, stem rule, steps & skips on a keyboard /staff, repeated notes, dynamics, treble clef lines & spaces, bass clef lines & spaces, quarter note &rest, half note & rest, whole note & rest, + more."
Theory Time Grade 03 Video Course,https://www.theorytime.com/product/theory-time-grade-03-video-course/,Theory Time,Grade 3,$34.95 (was $39.95),"Music alphabet, staff, rests, stem rule, drawing the treble clef, treble clef lines & spaces, drawing the bass clef, bass clef lines & spaces, measures, bar lines, double bar line, grand staff, intervals on a keyboard & staff, half steps, + more!"
Theory Time Grade 04 Video Course,https://www.theorytime.com/product/theory-time-grade-04-video-course/,Theory Time,Grade 4,$34.95 (was $39.95),"Staff, stem rule, treble & bass clef note drill, grand staff, intro to the 8th note & rest, beam, intervals, Maj 3rd & min 3rd, half & whole steps, sharps, flats, naturals, rhythm drill, major scale pattern & scales of C, G, D, A, E, & F, + more!"
Theory Time Grade 05 Video Course,https://www.theorytime.com/product/theory-time-grade-05-video-course/,Theory Time,Grade 5,$34.95 (was $39.95),"Stem rule, treble & bass clef drill, intro to 16th note & rest, dotted quarter note, ledger lines, melodic & harmonic intervals, half & whole steps, enharmonic notes, sharps, flats & naturals, major scale pattern, major scales & key sigs, + more!"
Theory Time Grade 06 Video Course,https://www.theorytime.com/product/theory-time-grade-06-video-course/,Theory Time,Grade 6,$34.95 (was $39.95),"Stem rule, treble & bass clef note drill, ledger lines, rhythm drill, intro to 6/8 time, triplets, intervals, major scale pattern, all major scales, circle of 5ths, drawing & naming major key sigs, triads & chords, major & minor 3rds, + more!"
Theory Time Grade 07 Video Course,https://www.theorytime.com/product/theory-time-grade-07-video-course/,Theory Time,Grade 7,$34.95 (was $39.95),"Intervals, melodic & harmonic intervals, chromatic & diatonic half steps, double sharps & double flats, simple & compound meter, conducting patterns, review of major scales, key sigs & triads, relative minor keys, minor circle of 5ths, + more!"
Theory Time Grade 08 Video Course,https://www.theorytime.com/product/theory-time-grade-08-video-course/,Theory Time,Grade 8,$34.95 (was $39.95),"Perfect, major intervals, augmented & diminished intervals, rhythm drill, chromatic & diatonic half steps, major, minor & diminished triads, simple, compound & irregular meter, cut time, natural, harmonic & melodic minor scales, reviews + much more!"
Theory Time Grade 09 Video Course,https://www.theorytime.com/product/theory-time-grade-09-video-course/,Theory Time,Grade 9,$34.95 (was $39.95),"Classification of intervals by type & size, inversion of intervals, major, minor, diminished & augmented triads, major & minor chords & primary chords in inversions, relative major & minor keys, 3 types of minor scales, parallel keys, + much more!"
Theory Time Grade 10 Video Course,https://www.theorytime.com/product/theory-time-grade-10-video-course/,Theory Time,Grade 10,$34.95 (was $39.95),"Concepts include: Perfect, major, augmented & diminished intervals & inversions, chromatic & diatonic half steps, major, minor, diminished & augmented triads & inversions, diatonic, chromatic & whole tone scales, 3 types of minor scales, + much more!"
Theory Time Grade 11 Video Course,https://www.theorytime.com/product/theory-time-grade-11-video-course/,Theory Time,Grade 11,$34.95 (was $39.95),"Concepts include: Rhythm drill, simple, compound & irregular meter, conducting patterns, major, minor, diminished & augmented intervals, triads, & inversions, chromatic & diatonic half steps, scale degree names, major/minor circle of 5th,+ much more!"
Theory Time Grade 12 Video Course,https://www.theorytime.com/product/theory-time-grade-12-video-course/,Theory Time,Grade 12,$34.95 (was $39.95),"Concepts include: Intervals (simple & compound), major, minor, diminished & augmented intervals, triads, & inversions, scale degree names, 4-part writing with inversions using figured bass, voice leading rules, seventh chords, + much more!"
THIRD GRADE PACKET,https://www.theorytime.com/product/third-grade-packet/,Theory Time,All Ages; Music Theory,$39.95,"Third Grade Packet – 31 lessons, 3 Fun Sheets"
Truth or Doubt/Symbol Clash,https://www.theorytime.com/product/truth-or-doubtsymbol-clash/,Theory Time,All Ages; Music Theory,$14.95,Two card games in one deck! Each deck contains 48 music symbol cards.
Wacky 8ths,https://www.theorytime.com/product/wacky-8ths/,Theory Time,All Ages; Music Theory,$14.95,"Match the musical “suit” of the card played (treble, bass, staff or keyboard), or the type of note or rest on the “face up” card. The Wacky 8th notes are WILD! The first player to discard all cards wins the game! Each deck contains 52 music “note” cards"
